"","country","year","GB.TDS.FRGN.CN","iso2c","DT.TDS.DECT.EX.ZS","DT.TDS.DECT.GD.ZS","DT.TDS.DECT.GN.ZS","iso3c","region","capital","longitude","latitude","income","lending"
"1058","Ireland",2006,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1059","Ireland",2007,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1060","Ireland",2008,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1061","Ireland",2009,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1062","Ireland",2010,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1063","Ireland",2011,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1064","Ireland",2012,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1065","Ireland",2013,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1066","Ireland",2014,NA,"IE",NA,NA,NA,"IRL","Europe & Central Asia (all income levels)","Dublin","-6.26749","53.3441","High income: OECD","Not classified"
"1067","Isle of Man",2005,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1068","Isle of Man",2006,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1069","Isle of Man",2007,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1070","Isle of Man",2008,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1071","Isle of Man",2009,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1072","Isle of Man",2010,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1073","Isle of Man",2011,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1074","Isle of Man",2012,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1075","Isle of Man",2013,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1076","Isle of Man",2014,NA,"IM",NA,NA,NA,"IMN","Europe & Central Asia (all income levels)","Douglas","-4.47928","54.1509","High income: nonOECD","Not classified"
"1077","Israel",2005,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1078","Israel",2006,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1079","Israel",2007,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1080","Israel",2008,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1081","Israel",2009,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1082","Israel",2010,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1083","Israel",2011,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1084","Israel",2012,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1085","Israel",2013,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1086","Israel",2014,NA,"IL",NA,NA,NA,"ISR","Middle East & North Africa (all income levels)","","35.2035","31.7717","High income: OECD","Not classified"
"1087","Italy",2005,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1088","Italy",2006,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1089","Italy",2007,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1090","Italy",2008,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1091","Italy",2009,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1092","Italy",2010,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1093","Italy",2011,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1094","Italy",2012,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1095","Italy",2013,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1096","Italy",2014,NA,"IT",NA,NA,NA,"ITA","Europe & Central Asia (all income levels)","Rome","12.4823","41.8955","High income: OECD","Not classified"
"1097","Jamaica",2005,NA,"JM",22.3426543895089,NA,9.27835265147026,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1098","Jamaica",2006,NA,"JM",15.9835913119525,NA,6.22381830548493,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1099","Jamaica",2007,NA,"JM",23.1539200633642,NA,10.6423649281143,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1100","Jamaica",2008,NA,"JM",19.2574994683428,NA,8.85037207463829,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1101","Jamaica",2009,NA,"JM",34.7617819782654,NA,12.9657121453228,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1102","Jamaica",2010,NA,"JM",27.9211057536465,NA,9.3117200393136,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1103","Jamaica",2011,NA,"JM",36.3514263744644,NA,11.7918426257478,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1104","Jamaica",2012,NA,"JM",38.1811276777884,NA,12.5078341299594,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1105","Jamaica",2013,NA,"JM",NA,NA,NA,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1106","Jamaica",2014,NA,"JM",NA,NA,NA,"JAM","Latin America & Caribbean (all income levels)","Kingston","-76.792","17.9927","Upper middle income","IBRD"
"1107","Japan",2005,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1108","Japan",2006,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1109","Japan",2007,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1110","Japan",2008,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1111","Japan",2009,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1112","Japan",2010,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1113","Japan",2011,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1114","Japan",2012,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1115","Japan",2013,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1116","Japan",2014,NA,"JP",NA,NA,NA,"JPN","East Asia & Pacific (all income levels)","Tokyo","139.77","35.67","High income: OECD","Not classified"
"1117","Jordan",2005,NA,"JO",11.9347300957229,NA,6.8601065957576,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1118","Jordan",2006,NA,"JO",11.3453123756344,NA,6.68828148758475,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1119","Jordan",2007,NA,"JO",10.5759997025059,NA,6.34986596018524,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1120","Jordan",2008,NA,"JO",20.9042562789396,NA,12.6812936562298,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1121","Jordan",2009,NA,"JO",5.99923486512606,NA,2.9649324604128,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1122","Jordan",2010,NA,"JO",5.82151903178507,NA,3.02847021715015,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1123","Jordan",2011,NA,"JO",6.83683779852099,NA,3.33565760419542,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1124","Jordan",2012,NA,"JO",6.88072719597081,NA,3.22315085069426,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1125","Jordan",2013,NA,"JO",NA,NA,NA,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1126","Jordan",2014,NA,"JO",NA,NA,NA,"JOR","Middle East & North Africa (all income levels)","Amman","35.9263","31.9497","Upper middle income","IBRD"
"1127","Kazakhstan",2005,NA,"KZ",42.161801357078,NA,25.5165955191304,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1128","Kazakhstan",2006,NA,"KZ",33.6163685022337,NA,20.1787726812889,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1129","Kazakhstan",2007,NA,"KZ",49.0381423264531,NA,29.5525808039226,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1130","Kazakhstan",2008,NA,"KZ",41.9340790587718,NA,29.2643341391869,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1131","Kazakhstan",2009,NA,"KZ",50.7354736853626,NA,25.029558741802,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1132","Kazakhstan",2010,NA,"KZ",58.4529685256918,NA,30.6765854934067,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1133","Kazakhstan",2011,NA,"KZ",34.5400168815677,NA,20.2388412304507,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1134","Kazakhstan",2012,NA,"KZ",23.4634322205065,NA,13.2315563513397,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1135","Kazakhstan",2013,NA,"KZ",NA,NA,NA,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1136","Kazakhstan",2014,NA,"KZ",NA,NA,NA,"KAZ","Europe & Central Asia (all income levels)","Astana","71.4382","51.1879","Upper middle income","IBRD"
"1137","Kenya",2005,40674571454,"KE",9.9664152027853,2.88043021084178,2.88138271723368,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1138","Kenya",2006,29564798747,"KE",7.11520075926531,1.9113286517329,1.9173777434924,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1139","Kenya",2007,26657726046,"KE",6.31493782417801,1.67477459395954,1.68367639008835,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1140","Kenya",2008,28128060486,"KE",4.87019180206135,1.35349210782559,1.35553880122214,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1141","Kenya",2009,NA,"KE",5.11965431949779,1.26683563867551,1.26278269565554,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1142","Kenya",2010,NA,"KE",4.38936203792807,1.24426398676493,1.24062841143125,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1143","Kenya",2011,NA,"KE",4.30928258442457,1.27359990593368,1.2743321348314,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1144","Kenya",2012,NA,"KE",5.07973175312442,NA,1.41968954609696,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1145","Kenya",2013,NA,"KE",NA,NA,NA,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1146","Kenya",2014,NA,"KE",NA,NA,NA,"KEN","Sub-Saharan Africa (all income levels)","Nairobi","36.8126","-1.27975","Low income","IDA"
"1147","Kiribati",2005,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1148","Kiribati",2006,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1149","Kiribati",2007,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1150","Kiribati",2008,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1151","Kiribati",2009,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1152","Kiribati",2010,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1153","Kiribati",2011,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1154","Kiribati",2012,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1155","Kiribati",2013,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1156","Kiribati",2014,NA,"KI",NA,NA,NA,"KIR","East Asia & Pacific (all income levels)","Tarawa","172.979","1.32905","Lower middle income","IDA"
"1157","Korea, Dem. Rep.",2005,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1158","Korea, Dem. Rep.",2006,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1159","Korea, Dem. Rep.",2007,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1160","Korea, Dem. Rep.",2008,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1161","Korea, Dem. Rep.",2009,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1162","Korea, Dem. Rep.",2010,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1163","Korea, Dem. Rep.",2011,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1164","Korea, Dem. Rep.",2012,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1165","Korea, Dem. Rep.",2013,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1166","Korea, Dem. Rep.",2014,NA,"KP",NA,NA,NA,"PRK","East Asia & Pacific (all income levels)","Pyongyang","125.754","39.0319","Low income","Not classified"
"1167","Korea, Rep.",2005,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1168","Korea, Rep.",2006,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1169","Korea, Rep.",2007,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1170","Korea, Rep.",2008,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1171","Korea, Rep.",2009,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1172","Korea, Rep.",2010,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1173","Korea, Rep.",2011,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1174","Korea, Rep.",2012,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1175","Korea, Rep.",2013,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1176","Korea, Rep.",2014,NA,"KR",NA,NA,NA,"KOR","East Asia & Pacific (all income levels)","Seoul","126.957","37.5323","High income: OECD","IBRD"
"1177","Kosovo",2005,NA,"KV",NA,NA,NA,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1178","Kosovo",2006,NA,"KV",NA,NA,0.0801413292813802,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1179","Kosovo",2007,NA,"KV",NA,NA,0.0579958979983548,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1180","Kosovo",2008,NA,"KV",NA,NA,0.878942980019493,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1181","Kosovo",2009,NA,"KV",26.7759310919101,NA,5.48838739045764,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1182","Kosovo",2010,NA,"KV",8.27151197114871,NA,1.89178879800045,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1183","Kosovo",2011,NA,"KV",7.37994291754444,NA,1.81582216216216,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1184","Kosovo",2012,NA,"KV",8.78515552489987,NA,1.9530649062077,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1185","Kosovo",2013,NA,"KV",NA,NA,NA,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1186","Kosovo",2014,NA,"KV",NA,NA,NA,"KSV","Europe & Central Asia (all income levels)","Pristina","20.926","42.565","Lower middle income","IDA"
"1187","Kuwait",2005,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1188","Kuwait",2006,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1189","Kuwait",2007,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1190","Kuwait",2008,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1191","Kuwait",2009,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1192","Kuwait",2010,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1193","Kuwait",2011,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1194","Kuwait",2012,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1195","Kuwait",2013,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1196","Kuwait",2014,NA,"KW",NA,NA,NA,"KWT","Middle East & North Africa (all income levels)","Kuwait City","47.9824","29.3721","High income: nonOECD","Not classified"
"1197","Kyrgyz Republic",2005,NA,"KG",14.811162081367,NA,6.01262535129235,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1198","Kyrgyz Republic",2006,NA,"KG",7.64417118711934,NA,3.63925448854035,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1199","Kyrgyz Republic",2007,NA,"KG",9.39773598118076,NA,5.1747540961996,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1200","Kyrgyz Republic",2008,NA,"KG",11.9495468466745,NA,6.77559224530299,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1201","Kyrgyz Republic",2009,NA,"KG",10.4416807074151,NA,5.98178488543846,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1202","Kyrgyz Republic",2010,NA,"KG",21.9745614982196,NA,12.4141722944361,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1203","Kyrgyz Republic",2011,NA,"KG",11.9238530991579,NA,7.24196185228094,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1204","Kyrgyz Republic",2012,NA,"KG",10.9175909042794,NA,5.37429111310149,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1205","Kyrgyz Republic",2013,NA,"KG",NA,NA,NA,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1206","Kyrgyz Republic",2014,NA,"KG",NA,NA,NA,"KGZ","Europe & Central Asia (all income levels)","Bishkek","74.6057","42.8851","Low income","IDA"
"1207","Lao PDR",2005,NA,"LA",17.4061858923898,NA,4.97019870913275,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1208","Lao PDR",2006,NA,"LA",16.2446957992163,NA,5.58534503222116,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1209","Lao PDR",2007,NA,"LA",15.2793538597421,NA,4.6658058908437,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1210","Lao PDR",2008,NA,"LA",13.6024787915953,NA,3.99967705212868,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1211","Lao PDR",2009,NA,"LA",14.7506936482556,NA,3.88212221223659,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1212","Lao PDR",2010,NA,"LA",13.236976797051,NA,4.5501971701396,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1213","Lao PDR",2011,NA,"LA",11.4694732829834,NA,3.66973542119186,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1214","Lao PDR",2012,NA,"LA",8.19834182579657,NA,2.7281398414967,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1215","Lao PDR",2013,NA,"LA",NA,NA,NA,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1216","Lao PDR",2014,NA,"LA",NA,NA,NA,"LAO","East Asia & Pacific (all income levels)","Vientiane","102.177","18.5826","Lower middle income","IDA"
"1217","Latin America & Caribbean (all income levels)",2005,NA,"ZJ",NA,NA,5.87233225981574,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1218","Latin America & Caribbean (all income levels)",2006,NA,"ZJ",NA,NA,6.01960183801751,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1219","Latin America & Caribbean (all income levels)",2007,NA,"ZJ",NA,NA,4.07118043387546,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1220","Latin America & Caribbean (all income levels)",2008,NA,"ZJ",NA,NA,3.31488394194452,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1221","Latin America & Caribbean (all income levels)",2009,NA,"ZJ",NA,NA,3.28895428802774,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1222","Latin America & Caribbean (all income levels)",2010,NA,"ZJ",NA,NA,2.70026420183,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1223","Latin America & Caribbean (all income levels)",2011,NA,"ZJ",NA,NA,2.91039292313509,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1224","Latin America & Caribbean (all income levels)",2012,NA,"ZJ",NA,NA,3.37115233778846,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1225","Latin America & Caribbean (all income levels)",2013,NA,"ZJ",NA,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1226","Latin America & Caribbean (all income levels)",2014,NA,"ZJ",NA,NA,NA,"LCN","Aggregates","","","","Aggregates","Aggregates"
"1227","Latin America & Caribbean (developing only)",2005,NA,"XJ",23.8826049388899,NA,5.87233225981574,"LAC","Aggregates","","","","Aggregates","Aggregates"
"1228","Latin America & Caribbean (developing only)",2006,NA,"XJ",24.2620173499281,NA,6.01960183801752,"LAC","Aggregates","","","","Aggregates","Aggregates"
